"","Symbol","ensembl_id","top50","max_PropZero","PropZero_filter","rank_invar","Gene.Type","t","rank_invar_mathys","rank_invar_mathys_filter"
"3908","PPARG","ENSG00000132170",TRUE,1,FALSE,NA,NA,63.5777116136888,NA,NA
"3909","TSEN2","ENSG00000154743",TRUE,0.939393939393939,FALSE,NA,NA,120.205137774444,NA,NA
"3910","MKRN2OS","ENSG00000225526",FALSE,NA,FALSE,NA,NA,35.2300878193212,NA,NA
"3911","MKRN2","ENSG00000075975",TRUE,0.96875,FALSE,NA,NA,54.6157307742553,NA,NA
"3912","RAF1","ENSG00000132155",TRUE,0.623711340206186,TRUE,861,NA,129.500124667547,678,694
"3913","TMEM40","ENSG00000088726",FALSE,NA,FALSE,NA,NA,12.2408957678213,NA,NA
"3914","CAND2","ENSG00000144712",TRUE,1,FALSE,NA,NA,80.8253033313133,NA,NA
"3915","RPL32","ENSG00000144713",TRUE,0.905977312390925,FALSE,NA,NA,47.9618461541261,NA,NA
"3916","IQSEC1","ENSG00000144711",TRUE,0.95360824742268,FALSE,NA,NA,146.214426923177,NA,NA
"3917","NUP210","ENSG00000132182",TRUE,1,FALSE,NA,NA,79.0383024663247,NA,NA
"3918","HDAC11-AS1","ENSG00000244502",FALSE,NA,FALSE,NA,NA,16.9457577498525,NA,NA
"3919","HDAC11","ENSG00000163517",TRUE,0.984536082474227,FALSE,NA,NA,62.0872739900993,NA,NA
"3920","FBLN2","ENSG00000163520",FALSE,NA,FALSE,NA,NA,22.0581290598179,NA,NA
"3921","LINC00620","ENSG00000224514",FALSE,NA,FALSE,NA,NA,32.3237394839177,NA,NA
"3922","WNT7A","ENSG00000154764",FALSE,NA,FALSE,NA,NA,32.0738547074454,NA,NA
"3923","CHCHD4","ENSG00000163528",FALSE,NA,FALSE,NA,NA,23.0706740562114,NA,NA
"3924","TMEM43","ENSG00000170876",TRUE,0.979381443298969,FALSE,NA,NA,45.9841023178078,NA,NA
"3925","AC090004.1","ENSG00000268279",FALSE,NA,FALSE,NA,NA,15.4923342512995,NA,NA
"3926","AC093495.1","ENSG00000228242",FALSE,NA,FALSE,NA,NA,10.347139439824,NA,NA
"3927","XPC","ENSG00000154767",TRUE,0.935483870967742,FALSE,NA,NA,86.0483842828071,NA,NA
"3928","LSM3","ENSG00000170860",TRUE,1,FALSE,NA,NA,36.2904910591792,NA,NA
"3929","SLC6A6","ENSG00000131389",TRUE,0.994871794871795,FALSE,NA,NA,84.9291883538172,NA,NA
"3930","GRIP2","ENSG00000144596",TRUE,1,FALSE,NA,NA,37.5516257452663,NA,NA
"3931","AC090952.2","ENSG00000283392",FALSE,NA,FALSE,NA,NA,11.30083440862,NA,NA
"3932","CCDC174","ENSG00000154781",TRUE,0.954545454545455,FALSE,NA,NA,63.5857103403322,NA,NA
"3933","C3orf20","ENSG00000131379",TRUE,1,FALSE,NA,NA,54.8487161250628,NA,NA
"3934","FGD5","ENSG00000154783",FALSE,NA,FALSE,NA,NA,22.5882121352701,NA,NA
"3935","FGD5-AS1","ENSG00000225733",TRUE,0.943298969072165,FALSE,NA,NA,74.6137342144486,NA,NA
"3936","NR2C2","ENSG00000177463",TRUE,0.70843989769821,TRUE,571,NA,107.699280512077,307,282
"3937","MRPS25","ENSG00000131368",TRUE,0.903225806451613,FALSE,NA,NA,108.854946634507,NA,NA
"3938","RBSN","ENSG00000131381",TRUE,0.903225806451613,FALSE,NA,NA,88.3492283045346,NA,NA
"3939","CAPN7","ENSG00000131375",TRUE,0.681818181818182,TRUE,629,NA,132.808656219527,296.5,300.5
"3940","SH3BP5-AS1","ENSG00000224660",FALSE,NA,FALSE,NA,NA,36.9195626308313,NA,NA
"3941","SH3BP5","ENSG00000131370",TRUE,0.98458904109589,FALSE,NA,NA,109.388436349686,NA,NA
"3942","METTL6","ENSG00000206562",TRUE,0.939393939393939,FALSE,NA,NA,105.970049525961,NA,NA
"3943","EAF1","ENSG00000144597",TRUE,0.967713787085515,FALSE,NA,NA,59.1385301054631,NA,NA
"3944","EAF1-AS1","ENSG00000249786",FALSE,NA,FALSE,NA,NA,19.9612825327893,NA,NA
"3945","COLQ","ENSG00000206561",TRUE,0.953818827708703,FALSE,NA,NA,106.394257243055,NA,NA
"3946","HACL1","ENSG00000131373",TRUE,0.9375,FALSE,NA,NA,113.364278195455,NA,NA
"3947","BTD","ENSG00000169814",TRUE,1,FALSE,NA,NA,54.2072371932362,NA,NA
"3948","ANKRD28","ENSG00000206560",TRUE,0.879218472468916,FALSE,NA,NA,173.989437636329,NA,NA
"3949","GALNT15","ENSG00000131386",TRUE,1,FALSE,NA,NA,69.3910658411503,NA,NA
"3950","DPH3","ENSG00000154813",FALSE,NA,FALSE,NA,NA,36.8705417175914,NA,NA
"3951","OXNAD1","ENSG00000154814",TRUE,0.903225806451613,FALSE,NA,NA,105.311831913164,NA,NA
"3952","RFTN1","ENSG00000131378",TRUE,0.992174763612651,FALSE,NA,NA,55.8883944617071,NA,NA
"3953","DAZL","ENSG00000092345",FALSE,NA,FALSE,NA,NA,12.8521357792074,NA,NA
"3954","PLCL2","ENSG00000154822",TRUE,0.951282051282051,FALSE,NA,NA,122.436088633104,NA,NA
"3955","TBC1D5","ENSG00000131374",TRUE,0.318181818181818,TRUE,854,NA,228.810123258004,80,69
"3956","KCNH8","ENSG00000183960",TRUE,0.973577235772358,FALSE,NA,NA,89.6121150064252,NA,NA
"3957","EFHB","ENSG00000163576",FALSE,NA,FALSE,NA,NA,30.5848027230091,NA,NA
"3958","RAB5A","ENSG00000144566",TRUE,0.8125,FALSE,NA,NA,108.814067112173,NA,NA
"3959","PP2D1","ENSG00000183977",FALSE,NA,FALSE,NA,NA,16.6362677604205,NA,NA
"3960","KAT2B","ENSG00000114166",TRUE,0.6875,TRUE,450.5,NA,116.747543601497,261,235
"3961","SGO1","ENSG00000129810",FALSE,NA,FALSE,NA,NA,9.02645025605922,NA,NA
"3962","AC116096.1","ENSG00000261734",FALSE,NA,FALSE,NA,NA,7.09943438572017,NA,NA
"3963","AC099753.1","ENSG00000282987",FALSE,NA,FALSE,NA,NA,15.6410256366452,NA,NA
"3964","ZNF385D","ENSG00000151789",TRUE,1,FALSE,NA,NA,43.6935118373597,NA,NA
"3965","ZNF385D-AS1","ENSG00000225542",FALSE,NA,FALSE,NA,NA,14.4321501322536,NA,NA
"3966","ZNF385D-AS2","ENSG00000223351",FALSE,NA,FALSE,NA,NA,10.7576092779447,NA,NA
"3967","UBE2E2","ENSG00000182247",TRUE,0.833333333333333,FALSE,NA,NA,202.361305939466,NA,NA
"3968","UBE2E1","ENSG00000170142",TRUE,0.709677419354839,TRUE,187,NA,113.359687829289,541,463
"3969","NKIRAS1","ENSG00000197885",TRUE,1,FALSE,NA,NA,65.0886113109296,NA,NA
"3970","RPL15","ENSG00000174748",TRUE,0.910694597574421,FALSE,NA,NA,65.196995662241,NA,NA
"3971","NR1D2","ENSG00000174738",TRUE,0.875,FALSE,NA,NA,102.783337248271,NA,NA
"3972","THRB","ENSG00000151090",TRUE,0.965447154471545,FALSE,NA,NA,128.544167365248,NA,NA
"3973","AC092422.1","ENSG00000237838",TRUE,1,FALSE,NA,NA,51.6179473937335,NA,NA
"3974","RARB","ENSG00000077092",TRUE,0.997422680412371,FALSE,NA,NA,70.9044774951219,NA,NA
"3975","TOP2B","ENSG00000077097",TRUE,0.75,FALSE,NA,NA,134.837645434916,NA,NA
"3976","NGLY1","ENSG00000151092",TRUE,0.806451612903226,FALSE,NA,NA,104.166767679914,NA,NA
"3977","OXSM","ENSG00000151093",FALSE,NA,FALSE,NA,NA,36.1045213505345,NA,NA
"3978","AC099754.1","ENSG00000225386",FALSE,NA,FALSE,NA,NA,11.1888030994023,NA,NA
"3979","LRRC3B","ENSG00000179796",TRUE,1,FALSE,NA,NA,67.7960646922663,NA,NA
"3980","NEK10","ENSG00000163491",TRUE,0.965789473684211,FALSE,NA,NA,132.145394256054,NA,NA
"3981","SLC4A7","ENSG00000033867",TRUE,0.914322250639386,FALSE,NA,NA,99.0182549439806,NA,NA
"3982","LINC01980","ENSG00000225548",FALSE,NA,FALSE,NA,NA,11.9734854286171,NA,NA
"3983","LINC01967","ENSG00000235493",FALSE,NA,FALSE,NA,NA,15.8901128371131,NA,NA
"3984","CMC1","ENSG00000187118",TRUE,0.935483870967742,FALSE,NA,NA,104.918645584649,NA,NA
"3985","AZI2","ENSG00000163512",TRUE,0.960459183673469,FALSE,NA,NA,86.6723819574419,NA,NA
"3986","AC098650.1","ENSG00000283563",FALSE,NA,FALSE,NA,NA,37.710453872518,NA,NA
"3987","RBMS3","ENSG00000144642",TRUE,1,FALSE,NA,NA,58.1387698403112,NA,NA
"3988","RBMS3-AS3","ENSG00000235904",FALSE,NA,FALSE,NA,NA,29.5604098310482,NA,NA
"3989","RBMS3-AS2","ENSG00000203506",FALSE,NA,FALSE,NA,NA,25.1529212957787,NA,NA
"3990","TGFBR2","ENSG00000163513",TRUE,0.9923273657289,FALSE,NA,NA,30.6577382365724,NA,NA
"3991","GADL1","ENSG00000144644",FALSE,NA,FALSE,NA,NA,9.10613407222793,NA,NA
"3992","STT3B","ENSG00000163527",TRUE,0.750639386189258,FALSE,NA,NA,122.977412881878,NA,NA
"3993","OSBPL10","ENSG00000144645",TRUE,1,FALSE,NA,NA,88.6829564558197,NA,NA
"3994","OSBPL10-AS1","ENSG00000232490",FALSE,NA,FALSE,NA,NA,18.5238616637475,NA,NA
"3995","ZNF860","ENSG00000197385",FALSE,NA,FALSE,NA,NA,34.0459350269379,NA,NA
"3996","GPD1L","ENSG00000152642",TRUE,0.986351228389445,FALSE,NA,NA,78.1849481946443,NA,NA
"3997","CMTM8","ENSG00000170293",TRUE,1,FALSE,NA,NA,40.0048963004448,NA,NA
"3998","CMTM7","ENSG00000153551",TRUE,0.993673647469459,FALSE,NA,NA,32.3985277900185,NA,NA
"3999","CMTM6","ENSG00000091317",TRUE,0.970113438045375,FALSE,NA,NA,54.5903872436433,NA,NA
"4000","DYNC1LI1","ENSG00000144635",TRUE,0.909090909090909,FALSE,NA,NA,94.3867212264531,NA,NA
"4001","CNOT10","ENSG00000182973",TRUE,0.878787878787879,FALSE,NA,NA,105.223328487417,NA,NA
"4002","CNOT10-AS1","ENSG00000251224",FALSE,NA,FALSE,NA,NA,9.96803249312781,NA,NA
"4003","TRIM71","ENSG00000206557",TRUE,1,FALSE,NA,NA,53.8971960778298,NA,NA
"4004","GLB1","ENSG00000170266",TRUE,0.862783595113438,FALSE,NA,NA,106.828318490109,NA,NA
"4005","CRTAP","ENSG00000170275",TRUE,0.939393939393939,FALSE,NA,NA,63.1120169470325,NA,NA
"4006","AC112211.1","ENSG00000272149",FALSE,NA,FALSE,NA,NA,10.1925453308308,NA,NA
"4007","SUSD5","ENSG00000173705",TRUE,1,FALSE,NA,NA,34.8905505731743,NA,NA
"4008","FBXL2","ENSG00000153558",TRUE,1,FALSE,NA,NA,130.107660498637,NA,NA
"4009","UBP1","ENSG00000153560",TRUE,0.838709677419355,FALSE,NA,NA,115.875038829391,NA,NA
"4010","CLASP2","ENSG00000163539",TRUE,0.439393939393939,TRUE,752,NA,298.058681452794,402,420
"4011","AC112220.3","ENSG00000271324",FALSE,NA,FALSE,NA,NA,10.6293278254657,NA,NA
"4012","AC112220.4","ENSG00000271643",FALSE,NA,FALSE,NA,NA,17.0881521397886,NA,NA
"4013","AC112220.2","ENSG00000271020",FALSE,NA,FALSE,NA,NA,9.58132808373668,NA,NA
"4014","PDCD6IP","ENSG00000170248",TRUE,0.75,FALSE,NA,NA,144.279087047127,NA,NA
"4015","LINC01811","ENSG00000226320",TRUE,1,FALSE,NA,NA,46.2327999078375,NA,NA
"4016","ARPP21","ENSG00000172995",TRUE,0.985790408525755,FALSE,NA,NA,79.8386644213475,NA,NA
"4017","STAC","ENSG00000144681",TRUE,1,FALSE,NA,NA,22.4441511933164,NA,NA
"4018","DCLK3","ENSG00000163673",TRUE,1,FALSE,NA,NA,40.5239673150525,NA,NA
"4019","LINC02033","ENSG00000279727",FALSE,NA,FALSE,NA,NA,16.864495839873,NA,NA
"4020","TRANK1","ENSG00000168016",TRUE,0.9851150202977,FALSE,NA,NA,108.480185953015,NA,NA
"4021","EPM2AIP1","ENSG00000178567",TRUE,0.935483870967742,FALSE,NA,NA,90.2747653930252,NA,NA
"4022","MLH1","ENSG00000076242",TRUE,0.954545454545455,FALSE,NA,NA,87.11103693118,NA,NA
"4023","LRRFIP2","ENSG00000093167",TRUE,0.78125,FALSE,NA,NA,182.389990818849,NA,NA
"4024","AC126118.1","ENSG00000271993",FALSE,NA,FALSE,NA,NA,22.8421625595345,NA,NA
"4025","AC097359.3","ENSG00000271653",FALSE,NA,FALSE,NA,NA,10.699919016947,NA,NA
"4026","AC097359.2","ENSG00000270194",FALSE,NA,FALSE,NA,NA,7.80712721495162,NA,NA
"4027","GOLGA4","ENSG00000144674",TRUE,0.353092783505155,TRUE,129,NA,157.127008545638,94,79
"4028","ITGA9","ENSG00000144668",TRUE,0.986305836322139,FALSE,NA,NA,59.1913001286991,NA,NA
"4029","CTDSPL","ENSG00000144677",TRUE,0.96969696969697,FALSE,NA,NA,148.623882502622,NA,NA
"4030","VILL","ENSG00000136059",FALSE,NA,FALSE,NA,NA,39.4899388530648,NA,NA
"4031","PLCD1","ENSG00000187091",FALSE,NA,FALSE,NA,NA,24.831332472191,NA,NA
"4032","DLEC1","ENSG00000008226",FALSE,NA,FALSE,NA,NA,35.5409558024072,NA,NA
"4033","ACAA1","ENSG00000060971",TRUE,1,FALSE,NA,NA,58.7528834755795,NA,NA
"4034","MYD88","ENSG00000172936",FALSE,NA,FALSE,NA,NA,12.8652833984538,NA,NA
"4035","OXSR1","ENSG00000172939",TRUE,0.801546391752577,FALSE,NA,NA,117.784751282289,NA,NA
"4036","SLC22A13","ENSG00000172940",FALSE,NA,FALSE,NA,NA,27.9848146974126,NA,NA
"4037","SLC22A14","ENSG00000144671",FALSE,NA,FALSE,NA,NA,53.9006738475615,NA,NA
"4038","XYLB","ENSG00000093217",TRUE,0.96969696969697,FALSE,NA,NA,79.967699789291,NA,NA
"4039","ACVR2B-AS1","ENSG00000229589",FALSE,NA,FALSE,NA,NA,9.25065404590524,NA,NA
"4040","ACVR2B","ENSG00000114739",TRUE,0.954545454545455,FALSE,NA,NA,69.4708156724584,NA,NA
"4041","EXOG","ENSG00000157036",TRUE,0.9375,FALSE,NA,NA,100.614938608396,NA,NA
"4042","SCN5A","ENSG00000183873",FALSE,NA,FALSE,NA,NA,28.1032353318798,NA,NA
"4043","SCN10A","ENSG00000185313",FALSE,NA,FALSE,NA,NA,10.8441056799964,NA,NA
"4044","SCN11A","ENSG00000168356",FALSE,NA,FALSE,NA,NA,30.8792299101936,NA,NA
"4045","WDR48","ENSG00000114742",TRUE,0.96875,FALSE,NA,NA,98.8829178267977,NA,NA
"4046","GORASP1","ENSG00000114745",TRUE,1,FALSE,NA,NA,46.1904435623813,NA,NA
"4047","TTC21A","ENSG00000168026",TRUE,1,FALSE,NA,NA,79.1434668703106,NA,NA
"4048","CSRNP1","ENSG00000144655",FALSE,NA,FALSE,NA,NA,23.4280493021617,NA,NA
"4049","AC092053.3","ENSG00000284669",FALSE,NA,FALSE,NA,NA,20.8761870236303,NA,NA
"4050","CX3CR1","ENSG00000168329",TRUE,1,FALSE,NA,NA,29.5557194044435,NA,NA
"4051","SLC25A38","ENSG00000144659",TRUE,1,FALSE,NA,NA,47.1442671530795,NA,NA
"4052","RPSA","ENSG00000168028",TRUE,0.935483870967742,FALSE,NA,NA,60.502232721361,NA,NA
"4053","MOBP","ENSG00000168314",TRUE,0.973577235772358,FALSE,NA,NA,107.49965099807,NA,NA
"4054","MYRIP","ENSG00000170011",TRUE,1,FALSE,NA,NA,93.6897766278857,NA,NA
"4055","EIF1B","ENSG00000114784",TRUE,0.973458904109589,FALSE,NA,NA,53.6072176536495,NA,NA
"4056","ENTPD3-AS1","ENSG00000223797",TRUE,0.967741935483871,FALSE,NA,NA,74.2189164385002,NA,NA
"4057","ENTPD3","ENSG00000168032",TRUE,0.99486301369863,FALSE,NA,NA,67.6237417517954,NA,NA
"4058","RPL14","ENSG00000188846",TRUE,0.90625,FALSE,NA,NA,55.4503356486377,NA,NA
"4059","ZNF619","ENSG00000177873",FALSE,NA,FALSE,NA,NA,21.0463719643131,NA,NA
"4060","ZNF620","ENSG00000177842",FALSE,NA,FALSE,NA,NA,26.2875763688036,NA,NA
"4061","ZNF621","ENSG00000172888",TRUE,0.924242424242424,FALSE,NA,NA,59.9528066905278,NA,NA
"4062","AC099560.1","ENSG00000231873",FALSE,NA,FALSE,NA,NA,11.5085767671155,NA,NA
"4063","CTNNB1","ENSG00000168036",TRUE,0.75239965095986,FALSE,NA,NA,118.054025748376,NA,NA
"4064","ULK4","ENSG00000168038",TRUE,0.818280977312391,FALSE,NA,NA,130.197426693253,NA,NA
"4065","TRAK1","ENSG00000182606",TRUE,0.832242582897033,FALSE,NA,NA,137.267777327874,NA,NA
"4066","CCK","ENSG00000187094",TRUE,0.997967479674797,FALSE,NA,NA,34.1722384536041,NA,NA
"4067","AC018358.1","ENSG00000281160",FALSE,NA,FALSE,NA,NA,10.35283017742,NA,NA
"4068","LYZL4","ENSG00000157093",FALSE,NA,FALSE,NA,NA,17.149147732726,NA,NA
"4069","VIPR1","ENSG00000114812",TRUE,0.994871794871795,FALSE,NA,NA,68.704025227573,NA,NA
"4070","VIPR1-AS1","ENSG00000232354",FALSE,NA,FALSE,NA,NA,16.6955025703334,NA,NA
"4071","SEC22C","ENSG00000093183",TRUE,0.96875,FALSE,NA,NA,82.5033644409514,NA,NA
"4072","SS18L2","ENSG00000008324",TRUE,1,FALSE,NA,NA,54.3383935266815,NA,NA
"4073","NKTR","ENSG00000114857",TRUE,0.396907216494845,TRUE,267.5,NA,155.840552160608,29,36
"4074","AC006059.1","ENSG00000230084",TRUE,0.954545454545455,FALSE,NA,NA,76.1626187166046,NA,NA
"4075","ZBTB47","ENSG00000114853",FALSE,NA,FALSE,NA,NA,29.0954210776529,NA,NA
"4076","CCDC13","ENSG00000244607",TRUE,1,FALSE,NA,NA,45.1009829170869,NA,NA
"4077","CCDC13-AS1","ENSG00000173811",FALSE,NA,FALSE,NA,NA,14.5934615894824,NA,NA
"4078","AC099329.3","ENSG00000280571",FALSE,NA,FALSE,NA,NA,35.7095750407819,NA,NA
"4079","LINC02158","ENSG00000225611",FALSE,NA,FALSE,NA,NA,7.09532796594293,NA,NA
"4080","AC099329.1","ENSG00000235288",FALSE,NA,FALSE,NA,NA,13.8721883752361,NA,NA
"4081","ACKR2","ENSG00000144648",FALSE,NA,FALSE,NA,NA,19.6142828514201,NA,NA
"4082","AC092042.3","ENSG00000273291",TRUE,1,FALSE,NA,NA,38.8708422557182,NA,NA
"4083","CYP8B1","ENSG00000180432",FALSE,NA,FALSE,NA,NA,9.99626085928959,NA,NA
"4084","FAM198A","ENSG00000144649",FALSE,NA,FALSE,NA,NA,21.6314768312172,NA,NA
"4085","POMGNT2","ENSG00000144647",TRUE,1,FALSE,NA,NA,62.8276774493641,NA,NA
"4086","SNRK","ENSG00000163788",TRUE,0.898996509598604,FALSE,NA,NA,93.533341024894,NA,NA
"4087","AC104184.1","ENSG00000271941",FALSE,NA,FALSE,NA,NA,15.1319391122581,NA,NA
"4088","SNRK-AS1","ENSG00000234617",FALSE,NA,FALSE,NA,NA,17.1380865673441,NA,NA
"4089","ANO10","ENSG00000160746",TRUE,0.863636363636364,FALSE,NA,NA,127.657974801978,NA,NA
"4090","ABHD5","ENSG00000011198",TRUE,0.96969696969697,FALSE,NA,NA,79.3310072148705,NA,NA
"4091","AC006058.3","ENSG00000272121",FALSE,NA,FALSE,NA,NA,8.11016955514549,NA,NA
"4092","AC006058.1","ENSG00000261786",TRUE,1,FALSE,NA,NA,84.6137432030332,NA,NA
"4093","TOPAZ1","ENSG00000173769",FALSE,NA,FALSE,NA,NA,19.3805763524158,NA,NA
"4094","AC104187.1","ENSG00000271937",FALSE,NA,FALSE,NA,NA,6.63740864957389,NA,NA
"4095","TCAIM","ENSG00000179152",TRUE,0.954545454545455,FALSE,NA,NA,112.127122284911,NA,NA
"4096","ZNF445","ENSG00000185219",TRUE,0.924242424242424,FALSE,NA,NA,91.2247831647084,NA,NA
"4097","ZNF852","ENSG00000178917",TRUE,1,FALSE,NA,NA,43.52304483175,NA,NA
"4098","ZKSCAN7","ENSG00000196345",TRUE,1,FALSE,NA,NA,37.5004837809498,NA,NA
"4099","AC099669.1","ENSG00000236869",TRUE,0.899644760213144,FALSE,NA,NA,77.8833866983332,NA,NA
"4100","ZNF197","ENSG00000186448",TRUE,0.939393939393939,FALSE,NA,NA,82.2105425803798,NA,NA
"4101","ZNF35","ENSG00000169981",TRUE,1,FALSE,NA,NA,48.2465220296216,NA,NA
"4102","AC124045.1","ENSG00000272077",FALSE,NA,FALSE,NA,NA,22.0918494058329,NA,NA
"4103","ZNF502","ENSG00000196653",FALSE,NA,FALSE,NA,NA,35.3242576647611,NA,NA
"4104","ZNF501","ENSG00000186446",FALSE,NA,FALSE,NA,NA,23.4789904629577,NA,NA
"4105","KIAA1143","ENSG00000163807",TRUE,0.967741935483871,FALSE,NA,NA,44.9149245879935,NA,NA
"4106","KIF15","ENSG00000163808",FALSE,NA,FALSE,NA,NA,38.6136283301536,NA,NA
"4107","TGM4","ENSG00000163810",FALSE,NA,FALSE,NA,NA,7.96290895742747,NA,NA
"4108","ZDHHC3","ENSG00000163812",TRUE,0.915357766143106,FALSE,NA,NA,72.8185522962522,NA,NA
"4109","EXOSC7","ENSG00000075914",TRUE,0.97,FALSE,NA,NA,75.6278520692633,NA,NA
"4110","CDCP1","ENSG00000163814",FALSE,NA,FALSE,NA,NA,25.9612578775765,NA,NA
"4111","TMEM158","ENSG00000249992",TRUE,1,FALSE,NA,NA,49.818741654672,NA,NA
"4112","LARS2","ENSG00000011376",TRUE,0.870967741935484,FALSE,NA,NA,111.808507430898,NA,NA
"4113","LARS2-AS1","ENSG00000232455",FALSE,NA,FALSE,NA,NA,11.3566630434246,NA,NA
"4114","LIMD1","ENSG00000144791",TRUE,0.933159439191392,FALSE,NA,NA,55.9342538714101,NA,NA
"4115","SACM1L","ENSG00000211456",TRUE,0.80690537084399,FALSE,NA,NA,104.58584026488,NA,NA
"4116","SLC6A20","ENSG00000163817",FALSE,NA,FALSE,NA,NA,13.272878264437,NA,NA
"4117","LZTFL1","ENSG00000163818",TRUE,0.984848484848485,FALSE,NA,NA,57.6345284944866,NA,NA
"4118","CCR9","ENSG00000173585",FALSE,NA,FALSE,NA,NA,8.01473499010233,NA,NA
"4119","FYCO1","ENSG00000163820",TRUE,0.985099337748344,FALSE,NA,NA,44.1247553059309,NA,NA
"4120","CCR3","ENSG00000183625",FALSE,NA,FALSE,NA,NA,19.9459499778841,NA,NA
"4121","CCR1","ENSG00000163823",FALSE,NA,FALSE,NA,NA,9.80711840215684,NA,NA
"4122","AC098613.1","ENSG00000223552",FALSE,NA,FALSE,NA,NA,11.3903527543881,NA,NA
"4123","LINC02009","ENSG00000283646",FALSE,NA,FALSE,NA,NA,6.87960651200368,NA,NA
"4124","LTF","ENSG00000012223",FALSE,NA,FALSE,NA,NA,4.23708846168448,NA,NA
"4125","LRRC2","ENSG00000163827",TRUE,1,FALSE,NA,NA,39.7744889610496,NA,NA
"4126","AC104304.1","ENSG00000283877",FALSE,NA,FALSE,NA,NA,11.0063801353914,NA,NA
"4127","ALS2CL","ENSG00000178038",FALSE,NA,FALSE,NA,NA,21.9138079509985,NA,NA
"4128","TMIE","ENSG00000181585",FALSE,NA,FALSE,NA,NA,13.3610758882945,NA,NA
"4129","PRSS50","ENSG00000206549",FALSE,NA,FALSE,NA,NA,10.1122125309932,NA,NA
"4130","PTH1R","ENSG00000160801",FALSE,NA,FALSE,NA,NA,16.2288272573156,NA,NA
"4131","CCDC12","ENSG00000160799",TRUE,0.87674520069808,FALSE,NA,NA,70.8129453152997,NA,NA
"4132","NBEAL2","ENSG00000160796",FALSE,NA,FALSE,NA,NA,29.6276276766591,NA,NA
"4133","SETD2","ENSG00000181555",TRUE,0.357026410172807,TRUE,214,NA,170.059960049652,557,579.5
"4134","KIF9-AS1","ENSG00000227398",TRUE,0.878787878787879,FALSE,NA,NA,119.12743846891,NA,NA
"4135","KIF9","ENSG00000088727",TRUE,0.987664473684211,FALSE,NA,NA,71.7281839311557,NA,NA
"4136","KLHL18","ENSG00000114648",TRUE,0.903225806451613,FALSE,NA,NA,93.1786045179453,NA,NA
"4137","AC099778.1","ENSG00000260236",FALSE,NA,FALSE,NA,NA,33.4553155974619,NA,NA
"4138","PTPN23","ENSG00000076201",TRUE,0.967741935483871,FALSE,NA,NA,63.4408039858401,NA,NA
"4139","SCAP","ENSG00000114650",TRUE,0.855670103092783,FALSE,NA,NA,105.85449017465,NA,NA
"4140","ELP6","ENSG00000163832",TRUE,0.954545454545455,FALSE,NA,NA,67.6973760567061,NA,NA
"4141","CSPG5","ENSG00000114646",TRUE,1,FALSE,NA,NA,59.9704902847449,NA,NA
"4142","SMARCC1","ENSG00000173473",TRUE,0.67,TRUE,595,NA,133.008677720228,735,684
"4143","DHX30","ENSG00000132153",TRUE,0.967741935483871,FALSE,NA,NA,104.050306502553,NA,NA
"4144","MAP4","ENSG00000047849",TRUE,0.589285714285714,TRUE,312,NA,141.696744333316,288,280
"4145","CDC25A","ENSG00000164045",FALSE,NA,FALSE,NA,NA,11.1577858607507,NA,NA
"4146","ZNF589","ENSG00000164048",TRUE,0.967741935483871,FALSE,NA,NA,83.853424123774,NA,NA
"4147","NME6","ENSG00000172113",TRUE,1,FALSE,NA,NA,35.0574077264851,NA,NA
"4148","SPINK8","ENSG00000229453",FALSE,NA,FALSE,NA,NA,16.6885470062542,NA,NA
"4149","FBXW12","ENSG00000164049",FALSE,NA,FALSE,NA,NA,28.8481816582265,NA,NA
"4150","PLXNB1","ENSG00000164050",TRUE,1,FALSE,NA,NA,54.6446255396042,NA,NA
"4151","CCDC51","ENSG00000164051",FALSE,NA,FALSE,NA,NA,20.3816557216583,NA,NA
"4152","TMA7","ENSG00000232112",TRUE,0.96875,FALSE,NA,NA,57.3537543501155,NA,NA
"4153","AC134772.1","ENSG00000244380",FALSE,NA,FALSE,NA,NA,17.5223997807102,NA,NA
"4154","ATRIP","ENSG00000164053",FALSE,NA,FALSE,NA,NA,36.9988171021956,NA,NA
"4155","SHISA5","ENSG00000164054",TRUE,0.958762886597938,FALSE,NA,NA,52.4440040095173,NA,NA
"4156","PFKFB4","ENSG00000114268",TRUE,1,FALSE,NA,NA,47.7004069043845,NA,NA
"4157","COL7A1","ENSG00000114270",FALSE,NA,FALSE,NA,NA,25.5865725755027,NA,NA
"4158","UQCRC1","ENSG00000010256",TRUE,0.948298429319372,FALSE,NA,NA,63.9704467890351,NA,NA
"4159","SLC26A6","ENSG00000225697",FALSE,NA,FALSE,NA,NA,23.3384232787486,NA,NA
"4160","CELSR3","ENSG00000008300",FALSE,NA,FALSE,NA,NA,41.7958634941387,NA,NA
"4161","LINC02585","ENSG00000228350",FALSE,NA,FALSE,NA,NA,13.3310577845646,NA,NA
"4162","NCKIPSD","ENSG00000213672",TRUE,1,FALSE,NA,NA,58.5586438715866,NA,NA
"4163","IP6K2","ENSG00000068745",TRUE,0.878787878787879,FALSE,NA,NA,87.8608867542292,NA,NA
"4164","PRKAR2A","ENSG00000114302",TRUE,0.742424242424242,TRUE,276,NA,98.4393094964243,813,818
"4165","PRKAR2A-AS1","ENSG00000224424",FALSE,NA,FALSE,NA,NA,15.033368216616,NA,NA
